hebergement,restauration,greta,pial,ecole_elementaire,ecole_maternelle,lycee_agricole,lycee_militaire,lycee_des_metiers,etat,type_etablissement,ulis,segpa,appartenance_education_prioritaire,code_nature,libelle_nature,section_sport,section_arts,section_theatre,section_cinema,section_europeenne,section_internationale,code_region,libelle_region,code_academie,code_departement,libelle_departement,statut_public_prive,ministere_tutelle,type_contrat_prive,code_type_contrat_prive,libelle_academie
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,2847,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,2847,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,16,1.0,0.0,,,,68965,48730,1.0,,2847,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,2847,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
1.0,1.0,0.0,16,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,300,1254,0.0,0.0,0.0,0.0,0.0,1.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
1.0,1.0,0.0,16,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,1.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
1.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,1.0,12,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,12,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,1.0,5,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,300,1254,0.0,1.0,0.0,1.0,1.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
1.0,1.0,1.0,5,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,1.0,5,,,0.0,0.0,0.0,68965,9173,1.0,1.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,5,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,1.0,5,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,7,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,7,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,7,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,7,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,7,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,1.0,7,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,306,1037,1.0,1.0,1.0,0.0,1.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,1.0,7,,,0.0,0.0,1.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,1.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
1.0,1.0,1.0,7,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,1.0,0.0,4848,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,7,,,0.0,0.0,0.0,68965,9173,1.0,1.0,4848,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,11,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,11,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,0.0,,,,68965,48730,1.0,,4848,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,0.0,1.0,,,,68965,48730,0.0,,4848,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,,10,1.0,1.0,,,,68965,48730,0.0,,4848,151,36148,,,,,,,93,4512,2,13.0,1817,54080,65716,56083,99.0,2790
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,1.0,1.0,1.0,1.0,1.0,1.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,1.0,1.0,0.0,1.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,0.0,21,,,0.0,0.0,1.0,68965,5646,0.0,0.0,61271,306,1037,0.0,0.0,1.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,0.0,0.0,21,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,0.0,0.0,21,,,0.0,0.0,0.0,68965,5646,1.0,0.0,61271,306,1037,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
1.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,0.0,0.0,21,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,93,4512,2,13.0,1817,12926,65716,7559,30.0,2790
0.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,1.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,4848,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,4848,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,9173,1.0,0.0,4848,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,4848,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,17,,,0.0,0.0,0.0,68965,9173,1.0,1.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,17,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,1.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
1.0,1.0,1.0,17,,,0.0,0.0,0.0,68965,5646,1.0,0.0,61271,306,1037,0.0,0.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
1.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,0.0,17,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,17,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,1.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,1.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
1.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,246,31.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
1.0,1.0,1.0,19,,,0.0,0.0,1.0,68965,5646,0.0,0.0,61271,306,1037,0.0,0.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,1.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
1.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,300,1254,1.0,1.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,12926,65716,246,31.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,1.0,,2847,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,2847,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,1.0,0.0,28,3468,70,14.0,574,12926,65716,7559,30.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,2847,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,1.0,,2847,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,0.0,19,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
0.0,1.0,,19,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,28,3468,70,14.0,574,54080,65716,56083,99.0,3468
